EXCLUDE,Line Number,Location path code,Date/Video Link,Time of Day/ Timestamp,Context,Caregiver Question,Learning Practice (Exclude),Menu,Word/Phrase,Caregiver Response,Comments
,3270,ABCB,6/29/22,9:04 PM,,,,,I feel hot,,
,3271,ABCD,6/29/22,9:04 PM,,,,,I want to feel hot,,
,3272,ABCD,6/29/22,9:04 PM,,,,,I want to feel hot,"Ok. One more time. You're doing great, high five.",
,3273,ABC,6/29/22,9:04 PM,,,,Hot,,,
,3274,ABCB,6/29/22,9:04 PM,,,,,I feel hot,,
,3275,ABD,6/29/22,9:04 PM,,,,Warm,,,
,3276,ABDC,6/29/22,9:04 PM,,,,,I want to feel warm,You want to feel warm? You're doing awesome.,
,3277,ABDB,6/29/22,9:04 PM,,,,,I feel warm,,
,3278,ABDB,6/29/22,9:04 PM,,,,,I feel warm,,
,3279,ABDB,6/29/22,9:04 PM,,,,,I feel warm,,
TRUE,3280,,6/29/22,9:04 PM,,,,,,,
,3281,A,6/29/22,9:04 PM,,,,Talk about,,Yup.,
,3282,AB,6/29/22,9:04 PM,,,,Temp and weather,,Yeah?,
,3283,ABC,6/29/22,9:04 PM,,,,Hot,,,
,3284,ABCB,6/29/22,9:04 PM,,,,,I feel hot,Yeah? You are doing great. One more time.,
,3285,ABC,6/29/22,9:04 PM,,,,Hot,,,
,3286,ABCB,6/29/22,9:04 PM,,,,,I feel hot,,
,3287,ABCB,6/29/22,9:04 PM,,,,,I feel hot,Yeah.,
,3288,ABCB,6/29/22,9:04 PM,,,,,I feel hot,,
,3289,ABCB,6/29/22,9:04 PM,,,,,I feel hot,Uh-huh. You're doing great.,
,3290,ABCD,6/29/22,9:04 PM,,,,,I want to feel hot,,
,3291,ABCD,6/29/22,9:04 PM,,,,,I want to feel hot,"Ok, so we're going to go with that you feel a good temperature. Especially since I initiated this conversation and you didn't bring it up. ",
,3292,C,6/29/22,9:04 PM,,,,Experience,,,
,3293,CD,6/29/22,9:04 PM,,,,,Touch,,
,3294,CD,6/29/22,9:04 PM,,,,,Touch,,
,3295,CJ,6/29/22,9:04 PM,,,,,Read,Ready?,
,3296,CD,6/29/22,9:04 PM,,,,,Touch,,
,3297,CD,6/29/22,9:04 PM,,,,,Touch,,
,3298,CD,6/29/22,9:04 PM,,,,,Touch,,
,3299,CD,6/29/22,9:04 PM,,,,,Touch,Uh-huh.,
,3300,CI,6/29/22,9:04 PM,,,,,Isabelle,,
,3301,CI,6/29/22,9:04 PM,,,,,Isabelle,"You're doing great, thank you for sharing.",
,3302,CH,6/29/22,9:04 PM,,,,,Tillie,,
,3303,CH,6/29/22,9:04 PM,,,,,Tillie,"Yeah? You are awesome, ready?","The commboard closes and Jen opens it and goes back to the ""Experience"" menu."
,3304,CH,6/29/22,9:04 PM,,,,,Tillie,Uh-huh.,
,3305,CJ,6/29/22,9:04 PM,,,,,Read,,
,3306,CJ,6/29/22,9:04 PM,,,,,Read,,
,3307,CI,6/29/22,9:04 PM,,,,,Isabelle,,
,3308,CJ,6/29/22,9:04 PM,,,,,Read,You want to read with Tillie? You're doing great.,
,3309,CH,6/29/22,9:04 PM,,,,,Tillie,,
,3310,CH,6/29/22,9:04 PM,,,,,Tillie,Yep.,
,3311,CJ,6/29/22,9:04 PM,,,,,Read,,
,3312,CJ,6/29/22,9:04 PM,,,,,Read,,
,3313,CJ,6/29/22,9:04 PM,,,,,Read,"You want to read a book together? Ok, let's read a book with Tillie. What type of book do you want to read with Tillie? Do you want to do a sentence book, or touch and feel?","Jen goes to the ""To play"" then ""Book"" menu."
,3314,DCB,6/29/22,9:04 PM,,,,,Touch and feel,,
,3315,DCB,6/29/22,9:04 PM,,,,,Touch and feel,,
,3316,DCG,6/29/22,9:04 PM,,,,Theme,,Touch and feel?,
,3317,DCGB,6/29/22,9:04 PM,,,,Fantasy,,,
,3318,DCGBB,6/29/22,9:04 PM,,,,,Unicorns,,
,3319,DCGBB,6/29/22,9:04 PM,,,,,Unicorns,You want to do the unicorn touch and feel? Ok. Let's see if Tillie wants to do that with you.,They read the book together.
TRUE,3320,,6/29/22,9:04 PM,,,,,,Ok Ellie let's do one more thing. Do you want to do some reading?,Jen and Ellie read a one-sentence book together. 
,3321,L,6/29/22,9:04 PM,,,,Treats,,No more treats silly girl. You know what? Why don't we do a big bite for the end of our lesson.,
,3322,LC,6/29/22,9:04 PM,,,,,Nuts,,
,3323,LC,6/29/22,9:04 PM,,,,,Nuts,,
,3324,LC,6/29/22,9:04 PM,,,,,Nuts,Nuts? That sounds awesome. Big bite. You rock. (Jen feeds Ellie some nuts),
TRUE,3325,,,,,,,,,,
TRUE,3326,,7/1/22,9:00 PM,,,,,,What! Rock star! So good.,Jen starts with cards.
TRUE,3327,,7/1/22,9:00 PM,,,,,,"Yup, good job.",
TRUE,3328,,7/1/22,9:00 PM,,,,,,"Yeah, good job.",
TRUE,3329,,7/1/22,9:00 PM,,,,,,"Yay, Ellie good job.",
TRUE,3330,,7/1/22,9:00 PM,,,,,,"Yay, good job El bell.",
TRUE,3331,,7/1/22,9:00 PM,,,,,,Good! ,
TRUE,3332,,7/1/22,9:00 PM,,,,,,,
TRUE,3333,,7/1/22,9:00 PM,,,,,,Good! Hi. Good job. ,Jen gets out the tablet.
,3334,L,7/1/22,9:00 PM,,,,Treats,,You already had so many treats today. I think you already had treats. Let's do something else. ,
,3335,L,7/1/22,9:00 PM,,,,Treats,,"No more treats. You can do something for treats, but let's try to find something that you really like, that you want to do.",
TRUE,3336,,7/1/22,9:00 PM,,,,,,Yeah? Words? You know where you would find this?,
TRUE,3337,,7/1/22,9:00 PM,,,Learning practice,To play,,Uh-huh.,
TRUE,3338,,7/1/22,9:00 PM,,,Learning practice,Book,,,
TRUE,3339,,7/1/22,9:00 PM,,,Learning practice,Reading book,,,
TRUE,3340,,7/1/22,9:00 PM,,,Learning practice,,Sentence book,Good job.,Jen shows Ellie the sentence book then has her touch it on the commboard (x3).
TRUE,3341,,7/1/22,9:00 PM,,,,,,Writing?,Jen selects e on the writing app.
TRUE,3342,,7/1/22,9:00 PM,,,,,,Writing? Ok. (Jen leaves the commboard out a the end of the session for Ellie to say anything if she wants to),Jen leaves briefly then comes back to change the setup. Jen puts the tablet onto the black cage. Ellie doesn't seem to want to go onto the black cage so she stays on the basket. Jen moves the tablet to Isabelle's cage because Isabelle left that area (Isabelle has been biting Ellie). Ellie does not practicing writing.
TRUE,3343,,,,,,,,,,
,3344,E,7/3/22,6:01 PM,,,,Feeling,,,
,3345,ED,7/3/22,6:01 PM,,,,,Yum,Feeling yum?,
,3346,EB,7/3/22,6:01 PM,,,,,Happy,"You're happy? Aww, I'm so glad.",
,3347,EB,7/3/22,6:01 PM,,,,,Happy,Yeah?,
,3348,EB,7/3/22,6:01 PM,,,,,Happy,Thank you for sharing.,
,3349,EB,7/3/22,6:01 PM,,,,,Happy,Mhm.,
,3350,EB,7/3/22,6:01 PM,,,,,Happy,I'm so glad you're happy. Did you have a fun day? Did you have a fun day with Kylee (?) ? Kylee was here today.,
,3351,EB,7/3/22,6:01 PM,,,,,Happy,,
,3352,EB,7/3/22,6:01 PM,,,,,Happy,Yeah? Can you go back? ,
,3353,EB,7/3/22,6:01 PM,,,,,Happy,,
,3354,EB,7/3/22,6:01 PM,,,,,Happy,I'm so glad.,
,3355,EB,7/3/22,6:01 PM,,,,,Happy,,
TRUE,3356,,7/3/22,6:01 PM,,,,,,,
,3357,E,7/3/22,6:01 PM,,,,Feeling,,,
,3358,ED,7/3/22,6:01 PM,,,,,Yum,Yeah?,
,3359,EB,7/3/22,6:01 PM,,,,,Happy,"Aww, you're so happy. Did you have a fun day?",
,3360,E,7/3/22,6:01 PM,,,,Feeling,,,
,3361,EC,7/3/22,6:01 PM,,,,,Excited,Yeah?,
,3362,EB,7/3/22,6:01 PM,,,,,Happy,Aww.,"Jen goes to the ""Experience"" menu."
,3363,CD,7/3/22,6:01 PM,,,,,Touch,,
,3364,CD,7/3/22,6:01 PM,,,,,Touch,Yeah? Touching?,Ellie seems distracted by something and is looking elsewhere.
,3365,CD,7/3/22,6:01 PM,,,,,Touch,Mhm. Touch.,Ellie is still distracted.
,3366,CB,7/3/22,6:01 PM,,,,,Mom,Yeah? Touch mom. ,
,3367,CB,7/3/22,6:01 PM,,,,,Mom,,
,3368,CB,7/3/22,6:01 PM,,,,,Mom,Yeah?,Jen leaves to close a door because Ellie is still distracted.
,3369,CD,7/3/22,6:01 PM,,,,,Touch,,
,3370,CD,7/3/22,6:01 PM,,,,,Touch,Mhm.,
,3371,CB,7/3/22,6:01 PM,,,,,Mom,,
TRUE,3372,,7/3/22,6:01 PM,,,,,,Mhm. Do you hear something outside?,
,3373,E,7/3/22,6:01 PM,,,,Feeling,,,
,3374,ED,7/3/22,6:01 PM,,,,,Yum,,
,3375,EB,7/3/22,6:01 PM,,,,,Happy,You're happy? I know. Sometimes on Saturdays we have a cleaner and a baby sitter and I'm gone and I come back the next day.,
,3376,EB,7/3/22,6:01 PM,,,,,Happy,,
,3377,EB,7/3/22,6:01 PM,,,,,Happy,Yeah?,
,3378,F,7/3/22,6:01 PM,,,,Games,,Mhm.,
,3379,FD,7/3/22,6:01 PM,,,,,Balloon pop,Balloon pop?,Jen opens balloon pop and they play the game.
,3380,E,7/3/22,6:01 PM,,,,Feeling,,Mhm.,
,3381,EB,7/3/22,6:01 PM,,,,,Happy,,
,3382,EB,7/3/22,6:01 PM,,,,,Happy,Yeah?,
,3383,E,7/3/22,6:01 PM,,,,Feeling,,,
,3384,ED,7/3/22,6:01 PM,,,,,Yum,Mhm.,
,3385,EB,7/3/22,6:01 PM,,,,,Happy,Thank you.,
TRUE,3386,,7/3/22,6:01 PM,,,,,,,
,3387,E,7/3/22,6:01 PM,,,,Feeling,,,
,3388,EC,7/3/22,6:01 PM,,,,,Excited,,
,3389,EB,7/3/22,6:01 PM,,,,,Happy,Yeah? I'm so glad you're feeling happy. I'm happy to see you.,
,3390,EB,7/3/22,6:01 PM,,,,,Happy,,
,3391,EB,7/3/22,6:01 PM,,,,,Happy,I'm so happy to see you too.,
,3392,E,7/3/22,6:01 PM,,,,Feeling,,Yeah?,
,3393,EB,7/3/22,6:01 PM,,,,,Happy,Aww.,
,3394,E,7/3/22,6:01 PM,,,,Feeling,,,
,3395,ED,7/3/22,6:01 PM,,,,,Yum,Yeah I know. You're feeling happy.,"Jen goes to the ""Experience"" menu."
,3396,CE,7/3/22,6:01 PM,,,,,See,,
,3397,CD,7/3/22,6:01 PM,,,,,Touch,,
,3398,CD,7/3/22,6:01 PM,,,,,Touch,Yeah? What makes you happy today? You're doing great. Thank you for sharing.,
,3399,CD,7/3/22,6:01 PM,,,,,Touch,Mhm.,
,3400,CD,7/3/22,6:01 PM,,,,,Touch,,
,3401,CD,7/3/22,6:01 PM,,,,,Touch,Yup.,
,3402,CE,7/3/22,6:01 PM,,,,,See,,
,3403,CD,7/3/22,6:01 PM,,,,,Touch,,
,3404,CJ,7/3/22,6:01 PM,,,,,Read,Mhm.,
,3405,CE,7/3/22,6:01 PM,,,,,See,,
,3406,CD,7/3/22,6:01 PM,,,,,Touch,,
,3407,CD,7/3/22,6:01 PM,,,,,Touch,Mhm.,
,3408,CD,7/3/22,6:01 PM,,,,,Touch,,
,3409,CJ,7/3/22,6:01 PM,,,,,Read,Mhm.,
TRUE,3410,,7/3/22,6:01 PM,,,,,,,Ellie does not respond.
,3411,E,7/3/22,6:01 PM,,,,Feeling,,,
,3412,ED,7/3/22,6:01 PM,,,,,Yum,,
,3413,EB,7/3/22,6:01 PM,,,,,Happy,,
,3414,E,7/3/22,6:01 PM,,,,,Happy,"Yeah? Well it's nice to see you too, I'm happy to be here.",
,3415,E,7/3/22,6:01 PM,,,,Feeling,,,
,3416,ED,7/3/22,6:01 PM,,,,,Yum,Yeah? You're just happy? You want to come hang out? (Jen holds out her hand) You want to go for a walk? (Ellie stays on the tree stand),
,3417,C,7/3/22,6:01 PM,,,,Experience,,,
,3418,CB,7/3/22,6:01 PM,,,,,Mom,Mhm.,
,3419,CD,7/3/22,6:01 PM,,,,,Touch,Mhm.,
,3420,CG,7/3/22,6:01 PM,,,,,Ellie,,
,3421,CG,7/3/22,6:01 PM,,,,,Ellie,,
,3422,D,7/3/22,6:01 PM,,,,To play,,,
,3423,DC,7/3/22,6:01 PM,,,,Book,,"There's a lot going on outside. Those are called blue jays, they're birds. Come on, let's go for an outside walk. (Jen goes to ""Say hello to"" menu) ",Birds are calling outside and Ellie is distracted by them.
,3424,BI,7/3/22,6:01 PM,,,,,Outside walk,,
,3425,BI,7/3/22,6:01 PM,,,,,Outside walk,,
,3426,BI,7/3/22,6:01 PM,,,,,Outside walk,We could do outside walk if you want.,
,3427,E,7/3/22,6:01 PM,,,,Feeling,,,
,3428,ED,7/3/22,6:01 PM,,,,,Yum,"I know, you're so happy that I'm here I think on saturday. I am not always here on Saturdays.",
TRUE,3429,,7/3/22,6:01 PM,,,,,,"Ok you, let's go play. Are you a little nervous about the sounds outside? (Jen tries to get Ellie onto her hand but Ellie is not interested)",
,3430,E,7/3/22,6:01 PM,,,,Feeling,,Mhm.,
,3431,EB,7/3/22,6:01 PM,,,,,Happy,,
,3432,EH,7/3/22,6:01 PM,,,,,Like,Touch Like and No like. (Jen has Ellie touch these 2 times each),
,3433,EB,7/3/22,6:01 PM,,,,,Happy,"You really like her,  huh?",
,3434,EJ,7/3/22,6:01 PM,,,,,Eww,,
,3435,EJ,7/3/22,6:01 PM,,,,,Eww,Ew?,
,3436,EK,7/3/22,6:01 PM,,,,,Afraid,,
,3437,EK,7/3/22,6:01 PM,,,,,Afraid,,
,3438,EK,7/3/22,6:01 PM,,,,,Afraid,Afraid? Ok.,
,3439,ED,7/3/22,6:01 PM,,,,,Yum,,
,3440,EB,7/3/22,6:01 PM,,,,,Happy,You like Tillie. How do you feel about mom? Thank you for sharing by the way.,
,3441,EB,7/3/22,6:01 PM,,,, ,Happy,Yeah?,
,3442,EB,7/3/22,6:01 PM,,,,,Happy,,
,3443,EB,7/3/22,6:01 PM,,,,,Happy,,
,3444,EB,7/3/22,6:01 PM,,,,,Happy,Yeah?,
,3445,EB,7/3/22,6:01 PM,,,,,Happy,,
,3446,EB,7/3/22,6:01 PM,,,,,Happy,,
,3447,EB,7/3/22,6:01 PM,,,,,Happy,You're happy? Yeah?  ,
,3448,EB,7/3/22,6:01 PM,,,,,Happy,,
,3449,EB,7/3/22,6:01 PM,,,,,Happy,"You're just happy? You are happy happy. You had a nice day, huh? You want more? Ok, back. ",
,3450,D ,7/3/22,6:01 PM,,,,To play,,,
,3451,DE,7/3/22,6:01 PM,,,,,Writing,,
,3452,DE,7/3/22,6:01 PM,,,,,Writing,,
,3453,DC,7/3/22,6:01 PM,,,,,Book,,
,3454,DCD,7/3/22,6:01 PM,,,,,Pop up,Mhm.,"Jen goes to the ""Theme"" menu."
,3455,DCGB,7/3/22,6:01 PM,,,,Fantasy,,,
,3456,DCGBB,7/3/22,6:01 PM,,,,,Unicorns,Unicorns? Sounds good.,
TRUE,3457,,7/3/22,6:01 PM,,,,,,"That's dragons, you want dragons? ",
,3458,DCGBC,7/3/22,6:01 PM,,,,,Dragons,Mhm.,
,3459,DCGBC,7/3/22,6:01 PM,,,,,Dragons,,
,3460,DCGBC,7/3/22,6:01 PM,,,,,Dragons,,
,3461,DCGBC,7/3/22,6:01 PM,,,,,Dragons,"Ok, sounds good. Ready?","They read the dragons book. After, Jen gets the tablet and taps Mom, Feeling, Happy."
TRUE,3462,,,,,,,,,,
,3463,L,7/4/22,10:08 AM,,,,Treats,,"Uh-huh, you get three treats.",
,3464,LB,7/4/22,10:08 AM,,,,,Sunflower seeds,Here's a sunflower seed. (Jen gives Ellie a sunflower seed),
,3465,L,7/4/22,10:08 AM,,,,Treats,,"Uh-huh, two more treats.",
,3466,LB,7/4/22,10:08 AM,,,,,Sunflower seeds,,
,3467,LB,7/4/22,10:08 AM,,,,,Sunflower seeds,(Jen feeds Ellie a sunflower seed) Last one.,
,3468,L,7/4/22,10:08 AM,,,,Treats,,Uh-huh.,
,3469,LB,7/4/22,10:08 AM,,,,,Sunflower seeds,"Last one. (Jen feeds Ellie a sunflower seed) Good pick. High five. Ok, no more treats. ",
,3470,L,7/4/22,10:08 AM,,,,Treats,,"Nope, no more.",
,3471,E,7/4/22,10:08 AM,,,,Feeling,,,
,3472,EB,7/4/22,10:08 AM,,,,,Happy,Yeah? Thank you for sharing.,
,3473,EB,7/4/22,10:08 AM,,,,,Happy,,
,3474,EB,7/4/22,10:08 AM,,,,,Happy,,
,3475,EB,7/4/22,10:08 AM,,,,,Happy,I'm glad that you feel happy today.,
,3476,E ,7/4/22,10:08 AM,,,,Feeling,,Uh-huh.,
,3477,EB,7/4/22,10:08 AM,,,,,Happy,Awesome. I'm so glad.,
,3478,D,7/4/22,10:08 AM,,,,To play,,,
,3479,DC,7/4/22,10:08 AM,,,,Book,,,
,3480,DCB,7/4/22,10:08 AM,,,,,Touch and feel,,
,3481,DCB,7/4/22,10:08 AM,,,,,Touch and feel,,
,3482,DCB,7/4/22,10:08 AM,,,,,Touch and feel,,
,3483,DCB,7/4/22,10:08 AM,,,,,Touch and feel,,
TRUE,3484,,7/4/22,10:08 AM,,,,,,,
,3485,E,7/4/22,10:08 AM,,,,Feeling,,,
,3486,EC,7/4/22,10:08 AM,,,,,Excited,,
,3487,EB,7/4/22,10:08 AM,,,,,Happy,"Aw, I'm glad. Thank you for telling me how you feel. Mom feels happy too.",
,3488,E,7/4/22,10:08 AM,,,,Feeling,,,
,3489,ED,7/4/22,10:08 AM,,,,,Yum,I know. Yum. Aww. Thank you for sharing.,
,3490,E,7/4/22,10:08 AM,,,,Feeling,,,
,3491,ED,7/4/22,10:08 AM,,,,,Yum,,
,3492,EB,7/4/22,10:08 AM,,,,,Happy,"Thank you, I'm so glad. I'm so glad.",
,3493,E,7/4/22,10:08 AM,,,,Feeling,,,
,3494,ED,7/4/22,10:08 AM,,,,,Yum,,
,3495,ED,7/4/22,10:08 AM,,,,,Yum,,
,3496,EB,7/4/22,10:08 AM,,,,,Happy,,
,3497,EB,7/4/22,10:08 AM,,,,,Happy,"Yeah, aww. I'm glad.","Jen opens the writing app for Ellie to play and puts the tablet on the black cage. Ellie plays for a little while, but is distracted by something outside. There is a loud noise outside and Jen goes back to the commboard to see if Ellie wants to say anything. Ellie says nothing and continues looking outside."
TRUE,3498,,,,,,,,,,
,3499,A,7/4/22,10:25 AM,,,,Talk about,,,
TRUE,3500,,7/4/22,10:25 AM,,,,,,Do you want to come here? (Jen holds out her hand and Ellie goes on it) You want to go outside? Ok.,
TRUE,3501,,,,,,,,,,
,3502,E,7/5/22,9:12 AM,,,,Feeling,,,** The Feeling menu is accidentally tapped by Ellie when Jen adjusts the tablet stand.
TRUE,3503,,7/5/22,9:12 AM,,,,,,,Jen accidentally drops stuff and startles Ellie.
,3504,EB,7/5/22,9:12 AM,,,,,Happy,I'm so happy to hear it. Thank you for sharing.,
,3505,EC,7/5/22,9:12 AM,,,,,Excited,Yeah? Yay. Ok.,
,3506,E,7/5/22,9:12 AM,,,,Feeling,,Yeah.,
,3507,EB,7/5/22,9:12 AM,,,,,Happy,You're feeling happy. I'm so happy to hear that.,
,3508,E,7/5/22,9:12 AM,,,,Feeling,,,
,3509,EC,7/5/22,9:12 AM,,,,,Excited,,
,3510,EC,7/5/22,9:12 AM,,,,,Excited,"Yeah, you're excited. I'm so glad. Ok, let's get started on writing. So for writing today we're going to work on some three letter words. (Ellie opens the camera on the tablet) Do you want to take a picture?","Jen flips the camera on the app so Ellie can see herself. Then, Jen opens the writing app so Ellie can practice writing ""out"" ""nut"" and ""chs."" At the end, Ellie goes on Jen's hand indicating she's done."
TRUE,3511,,,,,,,,,,
,3512,E,7/5/22,9:09 PM,,,,Feeling,,,
,3513,EK,7/5/22,9:09 PM,,,,,Afraid,,
,3514,EJ,7/5/22,9:09 PM,,,,,Eww,,
,3515,EB,7/5/22,9:09 PM,,,,,Happy,,
,3516,EK,7/5/22,9:09 PM,,,,,Afraid,,
,3517,EK,7/5/22,9:09 PM,,,,,Afraid,"I know, it's scary outside.",
,3518,EH,7/5/22,9:09 PM,,,,,Like,Yeah?,
,3519,EB,7/5/22,9:09 PM,,,,,Happy,Yeah? Happy now?,
,3520,E,7/5/22,9:09 PM,,,,Feeling,,,
,3521,EL,7/5/22,9:09 PM,,,,,Sad,,
,3522,EL,7/5/22,9:09 PM,,,,,Sad,"Sad? I'm sorry baby. I know, we don't like the fireworks.",
,3523,EL,7/5/22,9:09 PM,,,,,Sad,"I'm sorry. I don't like them either, I'm sorry. I know, the fireworks are scary outside.",
,3524,EK,7/5/22,9:09 PM,,,,,Afraid,I'm sorry.,
,3525,EK,7/5/22,9:09 PM,,,,,Afraid,,
,3526,EK,7/5/22,9:09 PM,,,,,Afraid,Ok.,
,3527,L,7/5/22,9:09 PM,,,,Treats,,A treat would help you feel better?,
,3528,LB,7/5/22,9:09 PM,,,, ,Sunflower seeds,Ok. (Jen gives Ellie a sunflower seed),
,3529,LB,7/5/22,9:09 PM,,,,,Sunflower seeds,(Jen gives Ellie a sunflower seed) One more.,
,3530,L,7/5/22,9:09 PM,,,,Treats,,Keep going. What do you want?,
,3531,LB,7/5/22,9:09 PM,,,,,Sunflower seeds,(Jen gives Ellie a sunflower seed),"Jen goes to the ""Type"" menu."
TRUE,3532,,7/5/22,9:09 PM,,,,,,,Jen and Ellie work on typing. Eventually Ellie exits the commboard app.
,3533,A,7/5/22,9:09 PM,,,,Talk about,,,
,3534,AC,7/5/22,9:09 PM,,,,Fantasy,,,
,3535,ACD,7/5/22,9:09 PM,,,,,Unicorn,,
,3536,ACD,7/5/22,9:09 PM,,,,,Unicorn,,
,3537,ACD,7/5/22,9:09 PM,,,,,Unicorn,,
,3538,ACB,7/5/22,9:09 PM,,,,,Dragon,,Jen leaves to get some books.
TRUE,3539,,7/5/22,9:09 PM,,,,,,Unicorn?,
TRUE,3540,,7/5/22,9:09 PM,,,,,,"Unicorn, huh?",They read the unicorn book.
TRUE,3541,,7/5/22,9:09 PM,,,,,,,"Jen helps Ellie spell ""unicorn"" on the commboard. Then they go back to reading the unicorn book. They video ends before they finish the book."
TRUE,3542,,,,,,,,,,
,3543,E,7/6/22,9:16 AM,,,,Feeling,,,
,3544,ED,7/6/22,9:16 AM,,,,,Yum,,
,3545,ED,7/6/22,9:16 AM,,,,,Yum,,
,3546,ED,7/6/22,9:16 AM,,,,,Yum,You're feeling yum?,
,3547,E,7/6/22,9:16 AM,,,,Feeling,,,
,3548,ED,7/6/22,9:16 AM,,,,,Yum,,
,3549,EB,7/6/22,9:16 AM,,,,,Happy,Yum and happy? ,
,3550,A,7/6/22,9:16 AM,,,,Talk about,,,
TRUE,3551,,7/6/22,9:16 AM,,,,,,,
,3552,A,7/6/22,9:16 AM,,,,Talk about,,,
,3553,AI,7/6/22,9:16 AM,,,,Typing,,,"They practice typing. There are many interruptions. Jen moves the tablet to Ellie's play stand. Eventually Ellie leaves to look outside since the painters are there, so Jen leaves the tablet on her play stand with the commboard open."
,3554,J,7/6/22,9:16 AM,,,,Music,,,
,3555,JE,7/6/22,9:16 AM,,,,,Dance,You want better music? ,
,3556,JG,7/6/22,9:16 AM,,,,,Beethoven and Dvorak,,
,3557,JF,7/6/22,9:16 AM,,,,,Oldies,,
,3558,JF,7/6/22,9:16 AM,,,,,Oldies,,
,3559,JF,7/6/22,9:16 AM,,,,,Oldies,,
,3560,JC,7/6/22,9:16 AM,,,,,Piano,Touch.,
,3561,JG,7/6/22,9:16 AM,,,,,Beethoven and Dvorak,Beethoven and Dvorak? What kind? You're doing good. One more time. Just tell me one more time.,
,3562,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,,
,3563,JE,7/6/22,9:16 AM,,,,,Dance,,
,3564,JF,7/6/22,9:16 AM,,,,,Oldies,,
,3565,JC,7/6/22,9:16 AM,,,,,Piano,,
,3566,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,You're picking all of them.,
,3567,JE,7/6/22,9:16 AM,,,,,Dance,Good. And tell me one more time.,
,3568,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,,
,3569,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,,
,3570,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,,
,3571,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,,
,3572,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,You're picking a lot of them.,
,3573,JE,7/6/22,9:16 AM,,,,,Dance,,
,3574,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,,
,3575,JB,7/6/22,9:16 AM,,,,,Bach & Vivaldi,Let's see if I can figure that out. (Jen starts some new music) This is both dance music and bach and beethoven. High five. Ok. I need to do some work.,Jen puts the tablet back on the stand.
,3576,E,7/6/22,9:16 AM,,,,Feeling,,,
,3577,EC,7/6/22,9:16 AM,,,,,Excited,"Yeah? (Jen goes to the ""Type"" menu) Ok all yours.",Ellie types for 3 seconds before exiting the commboard. 
TRUE,3578,,7/6/22,9:16 AM,,,,,,"Why don't you come sit with me while I work. Come on. Come sit with me, I have to get some work done. Come on. (Jen holds out her hand and Ellie goes on her shoulder)",Ellie stays on Jen's shoulder while she works.
TRUE,3579,,,,,,,,,,
,3580,L,7/7/22,10:40 AM,,,,Treats,,,
,3581,LB,7/7/22,10:40 AM,,,,,Sunflower seeds,Here you go. (Jen gives Ellie a sunflower seed),
,3582,LB,7/7/22,10:40 AM,,,,,Sunflower seeds,(Jen gives Ellie a sunflower seed),
,3583,LB,7/7/22,10:40 AM,,,,,Sunflower seeds,(Jen gives Ellie a sunflower seed) Yay.,
,3584,E,7/7/22,10:40 AM,,,,Feeling,,,
,3585,EB,7/7/22,10:40 AM,,,,,Happy,I'm so happy to hear that.,
,3586,EB,7/7/22,10:40 AM,,,,,Happy,Yeah?,
,3587,L,7/7/22,10:40 AM,,,,Treats,,,
,3588,LB,7/7/22,10:40 AM,,,,,Sunflower seeds,,
,3589,LB,7/7/22,10:40 AM,,,,,Sunflower seeds,No more sunflower seeds.,
,3590,L,7/7/22,10:40 AM,,,,Treats,,Why don't we go over here. ,"Jen goes to the ""Type"" menu. They practice typing. There's an interuption where Jen leaves for 4:20 (during this time Ellie does not use the commboard) then they come back to typing."
TRUE,3591,,,,,,,,,,
TRUE,3592,,7/7/22,10:53 AM,,,,,,,ACTUAL DURATION: 1:10    Ellie continues typing from the last video. Eventually Ellie leaves to look outside.
TRUE,3593,,,,,,,,,,
,3594,L,7/8/22,11:11 AM,,,,Treats,,,
,3595,LB,7/8/22,11:11 AM,,,,,Sunflower seeds,Yeah?,
,3596,LB,7/8/22,11:11 AM,,,,,Sunflower seeds,Here you go. (Jen gives Ellie a sunflower seed) Ok.,Ellie walks away from the tablet.
TRUE,3597,,7/8/22,11:11 AM,,,,,,"Do you want to come practice your little letters? (Jen goes to the ""Type"" menu) Are you good? Ok.",Ellie does not interact with the tablet.
TRUE,3598,,,,,,,,,,
TRUE,3599,,7/9/22,9:52 AM,,,Learning practice,,,,
TRUE,3600,,7/9/22,9:52 AM,,,Learning practice,,,Good.,
TRUE,3601,,7/9/22,9:52 AM,,,Learning practice,,,,
TRUE,3602,,7/9/22,9:52 AM,,,Learning practice,,,Good.,
TRUE,3603,,7/9/22,9:52 AM,,,Learning practice,,,,
TRUE,3604,,7/9/22,9:52 AM,,,Learning practice,,,,
TRUE,3605,,7/9/22,9:52 AM,,,Learning practice,,,Good.,
TRUE,3606,,7/9/22,9:52 AM,,,Learning practice,,,"High five, you're doing great.",
TRUE,3607,,7/9/22,9:52 AM,,,,,,No?,
